Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1620863353,6,,Aggregated,10.100000,0.000000,69,74,87,99,100,100,120,150,160,160,160,708,0,69,78.10604241832013,64.70727900159545,163.11110500828363,26.0
1620863354,6,,Aggregated,10.000000,0.000000,69,74,88,99,100,100,120,150,160,160,160,717,0,69,78.24558273381248,64.70727900159545,163.11110500828363,26.0
1620863355,6,,Aggregated,10.000000,0.000000,69,74,89,99,100,100,120,150,160,160,160,727,0,69,78.41109057384456,64.70727900159545,163.11110500828363,26.0
1620863356,6,,Aggregated,10.200000,0.000000,69,75,92,99,100,100,120,150,160,160,160,738,0,69,78.58994475364412,64.70727900159545,163.11110500828363,26.0
1620863357,6,,Aggregated,10.100000,0.000000,69,75,97,99,100,100,120,150,160,160,160,749,0,69,78.76554966919922,64.70727900159545,163.11110500828363,26.0
1620863358,6,,Aggregated,10.000000,0.000000,69,76,98,99,100,100,130,150,160,160,160,757,0,69,78.98853582996246,64.70727900159545,163.11110500828363,26.0
1620863359,6,,Aggregated,10.000000,0.000000,69,76,98,99,100,100,130,150,160,160,160,767,0,69,79.28268939021865,64.70727900159545,163.11110500828363,26.0
1620863360,6,,Aggregated,10.000000,0.000000,69,78,98,99,100,100,130,150,160,160,160,779,0,69,79.63982940859499,64.70727900159545,163.11110500828363,26.0
1620863361,6,,Aggregated,10.100000,0.000000,70,79,98,99,100,100,140,150,160,160,160,788,0,70,79.85455644330119,64.70727900159545,163.11110500828363,26.0
1620863362,6,,Aggregated,10.000000,0.000000,70,80,99,99,100,100,140,150,160,160,160,797,0,70,80.0963403692719,64.70727900159545,163.11110500828363,26.0
1620863363,6,,Aggregated,10.100000,0.000000,70,81,99,99,100,100,140,150,160,160,160,809,0,70,80.31940765180124,64.70727900159545,163.11110500828363,26.0
1620863364,6,,Aggregated,10.100000,0.000000,70,81,99,99,100,100,140,150,160,160,160,818,0,70,80.48900187198126,64.70727900159545,163.11110500828363,26.0
1620863365,6,,Aggregated,10.100000,0.000000,70,84,99,99,100,100,140,150,160,160,160,828,0,70,80.65193665738596,64.70727900159545,163.11110500828363,26.0
1620863366,6,,Aggregated,10.000000,0.000000,70,85,99,99,100,100,140,150,160,160,160,839,0,70,80.8538122327956,64.70727900159545,163.11110500828363,26.0
1620863367,6,,Aggregated,10.000000,0.000000,70,85,99,99,100,100,140,150,160,160,160,848,0,70,80.92799563595656,64.70727900159545,163.11110500828363,26.0
1620863368,6,,Aggregated,10.000000,0.000000,70,86,99,99,100,100,130,150,160,160,160,858,0,70,81.07149864837044,64.70727900159545,163.11110500828363,26.0
1620863369,6,,Aggregated,10.100000,0.000000,70,88,99,100,100,100,130,150,160,160,160,870,0,70,81.25830751184064,64.70727900159545,163.11110500828363,26.0
1620863370,6,,Aggregated,10.200000,0.000000,70,89,99,100,100,100,130,150,160,160,160,878,0,70,81.38527117915142,64.70727900159545,163.11110500828363,26.0
1620863371,6,,Aggregated,9.900000,0.000000,70,94,99,100,100,100,130,150,160,160,160,888,0,70,81.5262381906864,64.70727900159545,163.11110500828363,26.0
1620863372,6,,Aggregated,10.100000,0.000000,70,97,99,100,100,100,130,150,160,160,160,900,0,70,81.7105004692308,64.70727900159545,163.11110500828363,26.0
1620863373,6,,Aggregated,10.200000,0.000000,70,98,99,100,100,100,130,150,160,160,160,909,0,70,81.85486316536702,64.70727900159545,163.11110500828363,26.0
1620863374,6,,Aggregated,10.000000,0.000000,70,98,99,100,100,100,130,150,160,160,160,918,0,70,82.00400837937148,64.70727900159545,163.11110500828363,26.0
1620863375,6,,Aggregated,10.000000,0.000000,70,98,99,100,100,100,130,150,160,160,160,930,0,70,82.1674854164162,64.70727900159545,163.11110500828363,26.0
1620863376,6,,Aggregated,10.200000,0.000000,70,98,99,100,100,100,130,150,160,160,160,939,0,70,82.33241645613198,64.70727900159545,163.11110500828363,26.0
1620863377,6,,Aggregated,10.000000,0.000000,70,98,99,100,100,100,130,150,160,160,160,949,0,70,82.45774042812614,64.70727900159545,163.11110500828363,26.0
