Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1621427626,6,,Aggregated,10.000000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1121,0,100.0,106.52644941302367,96.78583300001264,346.69304999988526,26.0
1621427627,6,,Aggregated,9.900000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1131,0,100.0,106.46372210786897,96.78583300001264,346.69304999988526,26.0
1621427628,6,,Aggregated,10.100000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1142,0,100.0,106.44294281873856,96.78583300001264,346.69304999988526,26.0
1621427629,6,,Aggregated,10.000000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1152,0,100.0,106.37854299218696,96.78583300001264,346.69304999988526,26.0
1621427630,6,,Aggregated,9.900000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1161,0,100.0,106.32856437639902,96.78583300001264,346.69304999988526,26.0
1621427631,6,,Aggregated,10.100000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1172,0,100.0,106.3656474974397,96.78583300001264,346.69304999988526,26.0
1621427632,6,,Aggregated,10.000000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1181,0,100.0,106.34075056477499,96.78583300001264,346.69304999988526,26.0
1621427633,6,,Aggregated,9.900000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1191,0,100.0,106.4848465541556,96.78583300001264,346.69304999988526,26.0
1621427634,6,,Aggregated,10.100000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1201,0,100.0,106.45585335220606,96.78583300001264,346.69304999988526,26.0
1621427635,6,,Aggregated,9.900000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1211,0,100.0,106.40164288852104,96.78583300001264,346.69304999988526,26.0
1621427636,6,,Aggregated,9.900000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1221,0,100.0,106.36190673628101,96.78583300001264,346.69304999988526,26.0
1621427637,6,,Aggregated,10.000000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1230,0,100.0,106.31090847967378,96.78583300001264,346.69304999988526,26.0
1621427638,6,,Aggregated,9.900000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1241,0,100.0,106.24554664061137,96.78583300001264,346.69304999988526,26.0
1621427639,6,,Aggregated,9.900000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1251,0,100.0,106.18813352917539,96.78583300001264,346.69304999988526,26.0
1621427640,6,,Aggregated,9.900000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1260,0,100.0,106.1433984658718,96.78583300001264,346.69304999988526,26.0
1621427641,6,,Aggregated,9.900000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1271,0,100.0,106.1351680511394,96.78583300001264,346.69304999988526,26.0
1621427642,6,,Aggregated,9.900000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1281,0,100.0,106.08787284387066,96.78583300001264,346.69304999988526,26.0
1621427643,6,,Aggregated,9.900000,0.000000,100,100,100,100,120,150,160,190,300,350,350,1290,0,100.0,106.0515202930219,96.78583300001264,346.69304999988526,26.0
1621427644,6,,Aggregated,9.900000,0.000000,100,100,100,100,120,150,160,180,300,350,350,1301,0,100.0,105.99206729131303,96.78583300001264,346.69304999988526,26.0
1621427645,6,,Aggregated,10.000000,0.000000,100,100,100,100,120,150,160,180,300,350,350,1311,0,100.0,105.93619400305016,96.78583300001264,346.69304999988526,26.0
1621427646,6,,Aggregated,9.900000,0.000000,100,100,100,100,120,150,160,180,300,350,350,1320,0,100.0,105.88760858787785,96.78583300001264,346.69304999988526,26.0
1621427647,6,,Aggregated,10.000000,0.000000,100,100,100,100,120,150,160,180,300,350,350,1331,0,100.0,105.83142739894723,96.78583300001264,346.69304999988526,26.0
1621427648,6,,Aggregated,10.000000,0.000000,100,100,100,100,120,150,160,180,300,350,350,1341,0,100.0,105.78006363683727,96.78583300001264,346.69304999988526,26.0
1621427649,6,,Aggregated,9.900000,0.000000,100,100,100,100,120,150,160,180,300,350,350,1350,0,100.0,105.73226990962868,96.78583300001264,346.69304999988526,26.0
1621427650,6,,Aggregated,10.100000,0.000000,100,100,100,100,120,150,160,180,300,350,350,1361,0,100.0,105.67786187068238,96.78583300001264,346.69304999988526,26.0
1621427651,6,,Aggregated,10.000000,0.000000,100,100,100,100,120,150,160,180,300,350,350,1371,0,100.0,105.63369347483474,96.78583300001264,346.69304999988526,26.0
1621427652,6,,Aggregated,9.900000,0.000000,100,100,100,100,120,150,160,180,300,350,350,1380,0,100.0,105.60278175797008,96.78583300001264,346.69304999988526,26.0
1621427653,6,,Aggregated,10.100000,0.000000,100,100,100,100,120,150,160,180,300,350,350,1391,0,100.0,105.58758409130026,96.78583300001264,346.69304999988526,26.0
1621427654,6,,Aggregated,10.000000,0.000000,100,100,100,100,110,150,160,180,300,350,350,1401,0,100.0,105.54310286009907,96.78583300001264,346.69304999988526,26.0
1621427655,6,,Aggregated,9.900000,0.000000,100,100,100,100,110,150,160,180,300,350,350,1411,0,100.0,105.49615413890763,96.78583300001264,346.69304999988526,26.0
1621427656,6,,Aggregated,10.100000,0.000000,100,100,100,100,110,150,160,180,300,350,350,1421,0,100.0,105.50075545742331,96.78583300001264,346.69304999988526,26.0
1621427657,6,,Aggregated,10.000000,0.000000,100,100,100,100,110,150,160,180,300,350,350,1430,0,100.0,105.45933335524352,96.78583300001264,346.69304999988526,26.0
1621427658,6,,Aggregated,9.900000,0.000000,100,100,100,100,110,150,160,180,300,350,350,1441,0,100.0,105.41034098473159,96.78583300001264,346.69304999988526,26.0
1621427659,6,,Aggregated,10.100000,0.000000,100,100,100,100,110,150,160,180,300,350,350,1451,0,100.0,105.36529115988861,96.78583300001264,346.69304999988526,26.0
1621427660,6,,Aggregated,9.900000,0.000000,100,100,100,100,110,150,160,180,300,350,350,1460,0,100.0,105.32614197739593,96.78583300001264,346.69304999988526,26.0
1621427661,6,,Aggregated,9.900000,0.000000,100,100,100,100,110,150,160,180,300,350,350,1471,0,100.0,105.28122615635466,96.78583300001264,346.69304999988526,26.0
1621427662,6,,Aggregated,10.100000,0.000000,100,100,100,100,110,150,160,180,300,350,350,1480,0,100.0,105.28797296621488,96.78583300001264,346.69304999988526,26.0
1621427663,6,,Aggregated,9.900000,0.000000,100,100,100,100,110,150,160,180,300,350,350,1490,0,100.0,105.41709577113967,96.78583300001264,346.69304999988526,26.0
1621427664,6,,Aggregated,9.900000,0.000000,100,100,100,100,110,150,160,180,300,350,350,1500,0,100.0,105.4597401579987,96.78583300001264,346.69304999988526,26.0
